id,name,description,logo_url,website,category,subcategories,address
e25c3fa4-4f04-4662-a278-52d130cd7926,GREEN WEB,Description non disponible,https://cdn-assets.inwink.com/backoffice-public/assets/pictures/00-inwink/no_picture.png,Site web non disponible,,"['DECARBONATION', 'tech&planet']",
60472cb9-ea85-4c54-8ac1-49e551cb356b,GREEN WHISPER,Produits agro-résiduels durables | France | Murmure vert,https://upload.prd.hbd.cloud.bpifrance.fr/aa170b0a-6235-47a9-9806-d0e1d35069ee,https://www.green-whisper.com/,,,
8c9a80f6-42e6-40a7-8ac0-511f8c930e41,GREEN-GOT,"""Green-Got est une néobanque qui permet à ses utilisateurs de financer la transition écologique en toute simplicité et en toute sécurité.",,,,,
ec3e9f31-f05b-4e5b-9e32-879a19cded04,Un compte de paiement pour payer et être payé avec une empreinte CO2 réduite.,,,,,,
316240c5-c2b7-4a3b-a583-e511ae29f34c,"Un compte épargne pour financer directement les grands piliers de la transition.""",https://upload.prd.hbd.cloud.bpifrance.fr/e79d2a75-f4c8-4dca-848a-d0510baeb064,,,,https://green-got.com/,
43ec6f3f-2dc3-4234-846b-867c53018da4,GREENANT,"Founded in 2021, GreenAnt has been focusing on developing tools for climate resilience and has operated in Thailand and Vietnam. In 2023, we merged with SarVision, a Wageningen University’s data analysis spin-off, to become a leader in analyzing radar satellite data to provide climate adaptation tools and services. We have developed unique intellectual property for analyzing radar data. Desidera, our flagship product, offers data-backed services to help manage climate risks. This includes predicting harvest failures, assessing flood risks, and estimating damages promptly after such events. Our approach combines artificial intelligence with extensive satellite data, offering a powerful tool for insurers, farmers, and traders to collaboratively tackle climate risks.",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/7be0e7b0-8d4e-4933-bf29-3e3062980c021,https://vivatechnology.com/partners/greenant.farm,,,THE HAGUE
23a2e8a7-3876-4408-a2a7-461fd6d9d281,GREENBADG,"A single ticket that can be used for mobility, events and leisure Valid for 5 years the user use a single ticket and same ticket when travelling and activities,",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/f32497fd-bae9-4129-a96d-ea0d5c5ea9501,https://greenbadg.io/,,,MARSEILLE
d6a6bb80-b017-4923-8758-ce542a890122,GREENBUREAU,"De la voix au digital, nous apaisons les douleurs des entreprises et de leurs clients lorsqu'il s'agit de joindre un service client.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/c95a6c78-e8a4-4aeb-b71e-63f5fe44b8fc,https://www.greenbureau.com/,,,
cd351670-dc6b-4cbe-b48c-0586c9328534,GREENCITYZEN,"GreenCityZen est une éco-startup qui conçoit et vend des solutions technologiques pour la mesure environnementale, adressées à ses clients industriels environnementaux et aux villes intelligentes et durables.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/1c50f9b0-7a36-4b4f-9769-a2e9c243c9de,http://www.greencityzen.fr/,,,
a1210d12-2d58-4498-a85b-7f209799fe54,GREENED,"The challenges of environmental education in Côte d'Ivoire, compounded by language barriers and illiteracy, are hampering sustainable development and economic empowerment. GreenEd offers a multilingual interface solution that can be accessed offline, targeted educational content and a community forum to encourage engagement and continuous learning. These certification courses are delivered in 4 local languages, Bété, Baoulé, Dioula and Sénoufo, and include audio and video content on biogas, biochar and solar panel installation and maintenance.",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/d28b60ba-3430-4aa0-a6c1-a5422c3ea2451,https://www.africawasteconsulting.com/,,,ABIDJAN
5ced56e7-7f4e-411c-baef-301f2a40a206,GREENISH,"""Simplifions ensemble votre chemin vers la parentalité",,,,,
c170807c-69dd-4275-963b-c067f33eefe7,La mission,,,,,,
fe19606b-5991-4948-a7ea-cfdd523b9a22,"Traitement de fertilité innovant pour tous, vers un avenir meilleur. ",,,,,,
73382ee1-080f-46e1-84cd-6674bbd72f9d,Les problèmes ,,,,,,
81ec0b82-b6d0-4316-9b80-a0a0428014d6,Les causes de l’infertilité sont identiques pour les hommes et les femmes (40% chacun) ,,,,,,
3b192002-c05c-4270-a4e8-d4c06bac06a6,"Pourtant, les traitements sont principalement axés sur les femmes.",,,,,,
b730537d-a2c0-4dcb-aa0f-0ae1fb4d29c3,Une solution,,,,,,
b7225768-abc5-4590-bb57-73eeaa867e61,"Lubrifiants améliorant de manière non-invasive la qualité des spermatozoïdes (viabilité, motilité).""",https://cdn-assets.inwink.com/backoffice-public/assets/pictures/00-inwink/no_picture.png,,,,Site web non disponible,
763a9c6d-61ed-4541-9342-49a3799af205,GREENLY,"Greenly propose une solution de gestion et de contrôle de l’empreinte carbone pour les particuliers et les professionnels. Greenly envisage de développer de nouveaux outils permettant d’améliorer les calculs d’empreinte carbone, d’améliorer l’expérience utilisateur pour les entreprises et pour les particuliers mais également d’accompagner les professionnels vers une consommation et une épargne plus verte au travers de recommandations.",https://upload.prd.hbd.cloud.bpifrance.fr/ee5842ea-40c3-49dd-b187-c9ec338c2ba3,https://en.greenly.earth/,,,PARIS
d40ef2bd-7842-4cf9-986f-c5de21c99017,GREENME,"GreenMe est le premier service dédié à la qualité de l'environnement de travail. Objet connecté design, à poser sur le bureau, il mesure 10 paramètres relatifs au confort et à la santé.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/2a749e76-513b-4b0d-8f70-9a8dee246c67,https://www.greenme.fr/,,,
f83fd391-5e90-47bf-971c-35cdd4dd49c5,GREENMETRICS,The digital pollution optimization platform allowing companies and administrations to reduce their environmental impacts linked to their digital activity,https://upload.prd.hbd.cloud.bpifrance.fr/9558e519-9524-4904-a708-66b79cbfffc7,http://greenmetrics.fr/,,,
49d21446-ad07-4b73-9e32-26540a73bd58,GREENOCO,"Greenoco helps reduce the environmental impact of digital communication tools, while improving brand image, sales performance and regulatory compliance (environment, accessibility) Our activities are based on : - a saas solution for calculating, reducing and managing the carbon footprint of websites - audit and consulting services, eco-design support and training Our technological differentiation : - Carbon footprint calculation taking into account page audience, datacenter location, and consolidation of results on one site, or several sites - Identification of optimizations, and quantification of the CO2 savings achievable for each optimization, for precise recommendations - Implementation in 5 minutes - No server-side installation, no code on the site - Audit launched in 3 clicks, easy to use Our customers are mainly : - BtoB and BtoC key accounts - Web and communications agencies - ESN and IT / Green It consultants We are looking for : - Customers - Investors - Media relations",https://storageprdv2inwink.blob.core.windows.net/1a2965b3-2132-40f9-983f-3f92a35743fe/eb827480-ed08-4bd2-8a54-9ac8dd292ace1,https://greenoco.io/,,,LE HAVRE
ecd108e6-a122-4a82-949c-75f2d8ec0e99,GREENPRIZ,"""GreenPriz conçoit et développe une solution innovante pour les professionnels, du module DIN pour tableau électrique à la prise murale, qui apporte de manière simple, efficace et abordable la réponse aux problématiques de suivi, de gestion et d'optimisation des consommations d'électricité.",,,,,
9fef6d51-20c2-4c69-89d2-a1b1b39560f6,"Composée de modules autonomes ne nécessitant pas de connexion Internet ni de transmission radio permanente et sans aucun câblage supplémentaire, la solution GreenPriz s'adresse à tous types de bâtiments, publ""",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/SkKQcTGvf.png,"['#énergie', '#Energy', '#Energy Efficiency', '#Renewable Energy', '#économie']",,,http://www.greenpriz.com/,
72219476-c63c-46f5-a84e-3aae782caf02,GREENSHIELD,Greenshield développe des technologies innovantes pour la réduction et le remplacement des phytosanitaires.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/9e4a39f7-5c81-4b4e-88af-bbf906f5e7f8,http://greenshield.fr/,,,
0239b511-fad4-40b6-9e1b-d0ab5dbd210d,GREENSPACE PARIS,Espace de coworking à Paris,https://upload.prd.hbd.cloud.bpifrance.fr/168ced2a-39b6-42a0-95bb-73a0ff0c486a,http://greenspace-paris.com/,,,Paris
cc9b7309-0dc3-4d75-a60f-bd28e5ce744f,GREENSPECTOR,Applies the eco-design principles to the making of software,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/f60f025a-b09e-4f50-a5de-b37e64d4e628,,,,
dca41082-5278-4150-8ac8-2213d6dc9133,GREENTROPISM,"Simple-to-use, precise spectroscopic analysis software",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/c7f225c4-f409-4f23-a661-e103d288d856,,,,
2a70969a-905b-44d5-975c-165da1e1ef72,GREENWAVES TECHNOLOGIES,"GreenWaves is a fabless semiconductor company founded in 2014 and based in Grenoble, France. We design and market ultra low power processors for energy constrained products such as hearables, wearables, IoT & medical monitoring products.",https://exhibitors.ces.tech/mys_shared/CES25/logos/0013000001MemX8AAJ.png,https://greenwaves-technologies.com/,,,"""28 cours Jean Jaures Grenoble, 38000, 38000"
857aa730-5328-4fd7-af81-b548eebc3f31,GRENOBLE ALPES MÉTROPOLE,"""Le pavillon Grenoble Alpes réunit et valorise les acteurs locaux de l’innovation, et permet la rencontre entre investisseurs et start-up. Il accueillera notamment le iForum, qui depuis 1998 a permis la création de 253 entreprises encore en activité et plus de 4700 emplois. ",,,,,
46cc8f1b-f57a-47cc-b02a-a594cbe1549d,Découvrez :,,,,,,
3c8e9e8b-01e3-4780-859c-7762d6f26449,"- Le « iForum, l’innovation by Grenoble Alpes », composé : ",,,,,,
521f3229-9014-4628-9a0f-015f1bc4e2c2,"o Du village de projet des laboratoires Grenoble Alpes, pour faire connaître des projets de recherche en émergence,",,,,,,
cf9698ae-daf7-446f-8bc7-3aad79495b75,"o Du village iVenture, où une vingtaine de start-up présélectionnées présenterons leurs projets à des investisseurs nationaux et internationaux,",,,,,,
88057ea6-f53c-4f04-a6d0-cc2b0966a761,"o De l’espace « accompagnateurs de start-up », pour présenter les structures d’accompagnement des projets.",,,,,,
7e1eb492-3a3a-4e36-8c05-42ccd0fc04b4,"- Le village French Tech Alpes, qui accueillera 15 start-up issues du sillon alpin,",,,,,,
e3e34d09-42a9-4ffc-b0cc-f77d47cc4503,"- Un Fab Lab, animé par Territoires de Sciences, qui permettra à un large public d’expérimenter et de s’approprier le processus de création d’une innovation. ",,,,,,
62f9408d-f5ec-4e3b-a117-1b0df5a8c1c8,"Participez aussi aux différents temps forts qui viendront rythmer l’évènement sur le pavillon : espaces de discussion, pitchs de projets, ateliers, et animations…""",https://cdn-assets.inwink.com/e3d94d99-ffd5-4dcb-a655-6f0f2cd6d139/7c43390a-4422-479b-a7e3-1ed4bbe22982,"['MOBILITES', 'TERRITOIRES', 'RECHERCHE / LABO / FUTUR', 'ENTREPRENEURIAT/STARTUP', 'tech&solutions', 'FINANCEMENT/INVESTISSEMENT', 'RSE']",,,Site web non disponible,
4600083d-70f1-4dfc-8458-36d1da120d9e,GRENOBLE ECOLE DE MANAGEMENT,"""2500 étudiants.",,,,,
fbe09631-b4b6-4c93-9e3e-6c192a6a764c,Grenoble Ecole de Management détient les 3 accréditations qui distinguent les meilleures écoles de management dans le monde:,,,,,,
cce99937-73d8-442d-93f7-501e9c3aa725,"- AACSB International (Association to Advance Collegiate Schools of Business),",,,,,,
73fc59ca-7855-4dce-9a3e-88ddab70cf0e,"- EQUIS (European Quality Improvement System),",,,,,,
eb3ec8e3-1676-4ffa-9a60-e9215d95d669,"- AMBA (Association of MBAs) pour ses programmes MBA et MIB.""",https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-grenoble-ecole-de-management-horizontal-0.png,,,,,
733f91dc-04f7-4823-90cd-4f6103325eca,GRENOBLE INP ENTREPRISE,"Créée en 1991, Grenoble INP Entreprise est une société privée filiale du groupe Grenoble INP. Elle rassemble des compétences et des moyens dédiés au développement des entreprises innovantes. Sa mission s'articule autour de 3 axes : a) La consultance et les contrats de recherche : nous permettons à nos entreprises clientes d'accéder aux dernières avancées scientifiques b)La valorisation des résultats de recherche via la création de start-ups, licence, brevet... c)La prise de participation dans le capital de jeunes entreprises de haute technologie.",https://www.minalogic.com/wp-content/uploads/2024/06/logo-grenoble-inp-entreprise.png,,,,"""Minatec"
f96093a5-377b-4796-9d03-a5418a367966,                                                                                                                3 Parvis Louis Néel,,,,,,
6f7cd8c6-151b-4810-83ff-c32c1db4fa79,GRENOBLE INP – UGA,"""Grand établissement public d'enseignement supérieur et établissement-composante de l'UGA, pôle de recherche reconnu, élément fondateur de l'écosystème grenoblois, Grenoble INP Institut d’ingénierie et de management, Université Grenoble Alpes occupe une place de premier plan dans la communauté scientifique et industrielle.",,,,,
ce2e5658-2767-4db9-87a5-d8a4ff9c76b7,Grenoble INP - UGA en quelques chiffres :,,,,,,
e8ba5b94-8b71-4ab9-aa7d-033e1d5d29e3,9 000 étudiants,,,,,,
803dc9ba-b239-43a2-b5ee-44419956f3fb,"1 500 diplômes d'ingénieur par an, 1 100 masters par an en ingénierie et management et 230 doctorats délivrés chaque année",,,,,,
e8e591ac-970c-46e3-99ea-fd1236e6b985,70 000 diplômés dans le monde,,,,,,
26d88663-dbb6-493c-9b0b-98c6e6ecb1e4,"8 écoles d'ingénieurs et de management, 1 prépa",,,,,,
d66fbdcb-a3d3-4e47-8884-d94c83707ad5,40 laboratoires dont 8 internationaux,,,,,,
e15e7bfa-5ee8-4f32-9c10-aa29b2e510c9,30 start-up,,,,,,
8cd3b410-2da1-4115-b8e2-ae1522d50f7c,"270 familles de brevets et logiciels""",https://www.minalogic.com/wp-content/uploads/2021/07/logo-grenobleinp-334x250.png,,,,,
1bcb3edb-0d75-4719-9c5d-146ea86e4169,                                                                                                                                                    38031,,,,,,
bc6639a3-9776-43a8-b1ff-4f504bf754d1,GRENOBLE-ALPES MÉTROPOLE,Grenoble-Alpes Métropole regroupe 49 communes et 450 000 habitants. La Métropole est la principale collectivité en charge du développement économique et de l'innovation sur son territoire.,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-communaute-agglomeration-grenoble-alpes-metropole-0-270x250.jpg,,,,"""1 Place Malraux"
89b0c71e-17d1-43f7-bfe4-a1e2a8fdf801,GROUPCAMP,"GroupCamp fournit des logiciels Cloud de collaboration en ligne pour les entreprises et les organisations. Planification des ressources, Gestion de projet, Feuille de temps, Intranet et Extranets client.",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/7e59b4f0cfc1ebd37c6522be213b8254,,,,
eec0d3fc-5a7b-4e2d-afe2-f7686b8f101a,GROUPE BBM / KELTEN / BM&A,Description non disponible,https://cdn-assets.inwink.com/e3d94d99-ffd5-4dcb-a655-6f0f2cd6d139/4ee46b67-5111-4b77-a05f-04dfbbf7a034,Site web non disponible,,['tech&solutions'],
80749484-89a6-4fd2-aa8f-d441fe4c71f0,GROUPE DOLIAM,"""Groupe familial industriel français, DOLIAM investit, soutient et accompagne les start-ups et entreprises innovantes de MedTech, DeepTech et santé, qui développent aujourd’hui, les solutions de demain avec des technologies de rupture. ",,,,,
3d53b5d0-5844-48ab-9cf2-11f6c23cfa29,"Ancré au cœur de l’industrie high-tech, le Groupe DOLIAM est reconnu comme un acteur de référence sur le marché, notamment à travers ses filiales telles que VERMON et CAIRDAC pour leurs technologies médicales innovantes, MODULEUS et OLYTHE pour leurs technologies pour la protection des actifs et des personnes, VITRUVENS pour ses dispositifs d’optimisation énergétique ou encore IC’ALPS pour ses technologies pour circuits intégrés dédiés, entre autres, aux marchés de la santé, PCB-CONCEPT pour le design de circuits imprimés et ID4US qui réinvente la biométrie. ",,,,,,
7700d9d5-8137-4c10-ad10-d27d8a5a43ad,"Le Groupe DOLIAM investit également dans des start-ups mettant au point des dispositifs médicaux et des technologies révolutionnaires telles que FINEHEART et son dispositif unique pour le traitement de l’insuffisance cardiaque grave, ICONEUS et son premier système d’imagerie neurofonctionnelle par ultrason, et INJECTPOWER, qui développe une technologie de stockage d'énergie et microbatteries pour dispositif médical implantable""",https://www.minalogic.com/wp-content/uploads/2024/02/logo-groupe-doliam.png,,,,,
dc141504-8c5a-4e3b-b3af-1a64409370b9,                                                                                                                                                    78600,,,,,,
92806d36-6b6c-48ef-ac01-d2bde5f5b231,"                                                                                                                MAISONS-LAFFITTE""",JAMET Laurent                                        Senior Business Development Advisor,1990,ETI,,Santé,
2be6b8ae-a788-428f-a159-56e6e712c158,GROUPE IDAIA,"Le Groupe IDAIA (ex Groupe CARTEGIE), votre partenaire global unique en #marketing #communication depuis 30 ans, pour vous rapprocher de vos clients, développer votre #business et transformer votre entreprise.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/64d88938-f45f-4e94-96bd-5931a10e2f86,https://www.idaia.group/fr/,,,
0fbc329e-de0c-4c97-b28e-e1fe33f6c556,GROUPE SPOREVER - MEDIA365,Editeur et producteur de médias numériques et audiovisuels,https://upload.prd.hbd.cloud.bpifrance.fr/e9f64794-d98c-46e3-861d-1c58da246afd,http://media365.fr/,,,
829d83ba-23b0-479f-a307-cda11b1e2df8,GRYPHOON,GRYPHOON DRONE est un expert dans la conception et la production de solutions de drones et de systèmes au sol pour des applications spécifiques dans des environnements Urbain.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/eed4d252-0789-44e5-ab72-2b400de88013,https://www.gryphoon.com/,,,Paris 8
6ed09acd-d443-4814-9ec3-0da5f92d6303,GRYTICS,Analyse de groupe Facebook,https://upload.prd.hbd.cloud.bpifrance.fr/ddd68a98-f9cb-4490-ab5b-1fb0e93fbb5e,http://grytics.com/,,,
8edec880-838c-443a-a4e8-c49560412ffa,GUARD MEDICAL,Pansements à pression négative qui réduisent les risques d’infection et améliorent la cicatrisation post chirurgie,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/71092b1c-c1b2-457b-b1dc-298e40ed555b,https://guard-medical.com/,,,
6433e417-110d-47d6-b631-037faead6020,GUARDEA CYBERDEFENSE COMMUNITY,1er guichet unique B2B en cyberdéfense qui assure la protection des Entreprises dans leurs transformations digitales.,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/c6f87aaf-31e5-464e-9c95-3b30064ccb20,https://guardea.com/,,,
08878333-0fa6-4a1f-9830-8505b11e9ed1,GUESTVIEWS,"GuestViews est un livre d’or intelligent qui collecte sur place, analyse et valorise les données de vos visiteurs, en temps réel.",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/859810e935eb1841df0ed3d6225d1843,,,,
ccca762d-ba4c-477b-a209-2673d25c3f7d,GULPLUG,rethinks the connection of your machines to the power supply with a magnetic socket,https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/529da865be19f99d6e2243b7e5820b5b,,,,
4ce6f2c3-da11-4c01-9269-754dcb0f12b7,GUTENDEV,Accueil | GutenDev | WordPress Gutenberg | Plugins WordPress,https://upload.prd.hbd.cloud.bpifrance.fr/3d227c23-0196-4bc3-b350-bd669691c50e,http://gutendev.com/,,,
68981041-fde1-4bdb-b316-e9d878960d5e,GWAPIT,Edition de logiciels applicatifs. Programmation informatique.,https://upload.prd.hbd.cloud.bpifrance.fr/2ed26146-71fc-4944-a8a2-c2e34af50801,http://gwapit.com/,,,
2f9b8274-a776-4b32-b4f9-18005ae4e0ab,GWIIDO,"""La solution de E-conciergerie sportive """"clé en main"""" destinée aux Professionnels du Tourisme",,,,,
3eae5b15-3cd2-4e2b-bc76-1be1318dd105,"#healthtech #software""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/87e46d9f-c12e-4378-9939-42b84befe907,,,,http://www.gwiido.com/,
42010462-81e9-4de9-b78e-57bbb6a2d031,GYD TECH,"""GYD TECH : Système centré sur les consommateurs",,,,,
3932d436-6e4e-464f-a97a-797c96e3b91c,"OUTILS D'AIDE À LA VENTE – TECHNOLOGIES IA, CHATBOT, AVATAR, COACH PERSONNALISÉ PAR CONVERSATION NATURELLE, CONSEILS PERSONNELS AVEC IA GÉNÉRATIVE",,,,,,
63b901e2-9d55-46bc-974b-6802903e6ec7,Trouvez votre produit ou service dans la jungle du commerce électronique et du commerce. Nous pensons qu'une nouvelle façon de consommer les produits est demandée par les consommateurs. Ils sont uniques et veulent une recommandation personnelle.,,,,,,
cb0ac34c-8da0-41ee-9db9-a1f669dea97e,GYD TECH repose sur 3 piliers :,,,,,,
d85378a6-c7a9-43bf-a921-44966d0508bd,"Comprendre les besoins des consommateurs, Base de données de tous les produits et services existants, faire correspondre les produits pertinents aux besoins",,,,,,
c82a446c-3ee3-47db-8453-5312e52fde76,"Commerces, plateformes e-commerce, marques,",,,,,,
07bcd0b4-dec3-4054-9c14-1029050483f8,"Personnalisation de la recommandation, Conversation naturelle avec votre conseiller personnel",,,,,,
52f4f2cc-7986-46b0-9f93-b52db60bacc3,"DIAGNOSTIC EN 2 MINUTES DISPONIBLE SUR VOTRE MOBILE 24h/24, 7j/7",,,,,,
389bef12-0164-47c7-920e-cfd7d8908d91,"DOMAINES D'APPLICATION : Cosmétiques, cheveux, compléments alimentaires, mode, animalerie, retail""",https://www.minalogic.com/wp-content/uploads/2024/02/logo-gyd-tech.png,,,,,
d1473b69-5b7a-4321-99db-554527943b76,                                                                                                                                                    69570,,,,,,
0afa23ef-8e42-44a6-9a56-210f83eb536c,"                                                                                                                DARDILLY""",IFERGAN Frederic                                        CEO,2022,PME,,Santé,
c0a0fcc0-78d0-410b-951b-93da6eb795eb,GYDTECH,"GYD Tech transforms the beauty industry with cutting-edge AI. Our GYD Beauty technology delivers personalized diagnostics , tailored product recommendations and advises for skincare, haircare, and wellness. GYD HAIR - GYD BEAUTY- MY CHAT ASSIST- GYD GENERATIVE- GYD DATAS - GYD SALES SUPPORT",https://exhibitors.ces.tech/mys_shared/CES25/logos/001Pp00000gQV6SIAW.png,https://gydtech.io/,,,"""59 CHEMIN DU MOULIN CARRON DARDILLY, FL 69570"
6617888e-c570-4cf0-bfa4-04108379be84,GYMLIB,"""Gymlib, l’offre sport et bien-être pour améliorer la cohésion de vos équipes.",,,,,
5f10fadc-f6fa-40ef-a1aa-c00934f901d1,- Un abonnement unique donnant accès à +3500 partenaires sport et bien-être.,,,,,,
d6b11606-7339-473f-8b25-0f7e23438809,- Un accompagnement axé sur la qualité de vie au travail et la marque employeur.,,,,,,
a1ac495a-c5ef-45e9-aab6-209ab56da742,"- Une offre réservée uniquement aux entreprises.""",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/03c141dd-3bba-4486-9dff-3a1270ce550f,,,,https://www.gymlib.com/fr,
50f818b8-7114-4070-950d-bc52e1fbb11d,GYROLIFT,"""Le Gyrolift est un fauteuil roulant qui a été conçu sur la base d'un gyropode, ce système qui permet de se déplacer sur deux roues parallèles.",,,,,
be09a916-0de1-4060-ba72-1d81f878f1c4,"#hardware #robotique""",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/3acd708f9a428ff9ff692b817a8853e4,,,,http://www.gyrolift.fr/,
1af2176a-cecc-42db-b177-df8b3fe8bbf7,GÉDÉON MEDIA GROUP,"Groupe indépendant de production audiovisuelle, produisant des longs-métrages documentaires ou de fiction, ainsi que des expériences immersives diffusées dans les lieux culturels",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/e2ae7c4a-64c6-44e4-b026-781ab267e27e,https://www.gedeonmediagroup.com/,,,
7e5ae9bb-d4d1-4917-9bd0-1de978a450fd,H-IMMUNE,Engagé dans le développement de nouvelles thérapies pour le traitement du cancer,https://upload.prd.hbd.cloud.bpifrance.fr/f6c49bdf-2f7b-4503-8d0c-8487cb310c3d,http://h-immune.com/,,,
532d5553-98a7-4cc8-96a3-ee5caa71c40e,H-TEST VIEW,Evaluer les capacités musculaires des ischio-jambiers,https://cdn-assets.inwink.com/backoffice-public/assets/pictures/00-inwink/no_picture.png,Site web non disponible,,['tech&human'],
366ac2bf-d791-40bc-b086-5ef186bf2373,H2P SYSTEMS,"develop and manufacture sustainable power generators which produce electricity, compressed air, and clean heat using industrial gases, waste and biomass.",https://upload.prd.hbd.cloud.bpifrance.fr/081a4e30-8d48-4c7a-9155-9842dfa407c3,https://www.h2psystems.com/,,,
627b3df4-6dd3-431a-aedd-69b1a8e725f4,H2SYS,Designing and manufacturing electrical generators that include a fuel cell system hybridized with an electric storage system with smart on-board control,https://upload.prd.hbd.cloud.bpifrance.fr/d1c0b5b6-3b8d-4766-8307-97fc6a2b0dc7,https://h2sys.fr/,,,
799603f6-21b3-4809-8ba3-3136624c921e,H2X ECOSYSTEMS,Générateur à Hydrogène,https://upload.prd.hbd.cloud.bpifrance.fr/70ac07b9-3f67-405e-bdb3-c7ffc617dfe3,http://www.h2x-ecosystems.com/,,,Saint-Malo
d4ba0603-aaa7-4a0b-9550-dc281cf4516f,H3 DYNAMICS,"H3 Dynamics est une startup franco-singapourienne qui a pour mission d'augmenter l'autonomie des robots industriels déployés sur le terrain pour la captation d'information. Elle développe des solutions dans le domaine de la robotique, du drone, de l'hydrogène et de l'intelligence artificielle.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/075a7805-2cac-42f8-a22c-8c544bac53d5,https://www.h3dynamics.com/,,,
3c57ad3e-ee1c-4a51-b1f9-b1f8ac18229a,H4D,"Station connectée pour réaliser des téléconsultation médicale et qui offre une alternative pertinente lorsqu’une consultation traditionnelle n’est pas possible, permettant un service médical utile, étendu et professionnel",https://upload.prd.hbd.cloud.bpifrance.fr/58f4d389-1961-4215-9fca-688bc14813d5,https://www.h4d.com/,,"['#télémédecine', '#Health Care']",
a5a504a7-fbdc-4736-b740-611386aea390,H4H HUMANS4HELP,"Humans4Help est une société internationale de services numériques spécialisée dans les sujets de transformation numérique autour de l'amélioration des processus métier, y compris l'extraction de processus qui réduit les inefficacités des processus et l'automatisation des processus robotiques (RPA). Humans4Help propose un accompagnement répondant aux attentes et objectifs spécifiques de chaque type de structure.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/c4a40b14-bf4d-43c7-bd5e-5faa61844ba7,https://humans4help.com/en/home/,,,
a6b1f02b-3329-47b1-b5bb-099b538f0fba,HA+PME,HA+PME : centrale d'achats pour PME,https://upload.prd.hbd.cloud.bpifrance.fr/25f92af1-306f-4e02-acaa-19d0fd387939,https://www.hapluspme.com/,,,
f956e561-a418-41ce-b0ca-39d8f494c9ae,HAAPIE ROBOTICS,"Designing and developing cognitive and social robots, as well as virtual characters",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/521bf3c9-d688-4713-9c9d-b23ccd357eb9,,,,
6b4eb9f5-3948-459a-8f5f-dcb3534e3976,HABITEO,"""Habiteo présente myHabiteo, 1ère plateforme collaborative qui permet de piloter simultanément l’activité vente et marketing pour construire une relation clients sur-mesure. Véritable « Booster de vente », Habiteo accélère le cycle de vente et offre au travers d’une seule plateforme la maîtrise de :",,,,,
9a32f8f2-6001-437e-81ed-08a0027c0fad,-vos éléments marketing et 3D et leur performance,,,,,,
db9b7509-7ab9-457d-a191-f2d7a20652e2,-vos informations programmes et leur performance,,,,,,
81ab76cb-e387-443e-9e3c-96ddd12db713,"-votre relation client et sa performance""",https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/B1evySltM.jpg,"['#3D Technology', '#Real Estate']",,,http://pro.habiteo.com/,
25dc840e-b7d6-4219-88f6-b7b1465446d6,HACKUITY,Comprehensive cybersecurity solution that orchestrates and automates the vulnerability management process,https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/2a2338e7-f1e2-450a-b80c-986ae3349080,,,,
78851382-733d-49c8-994b-902a03596e0f,HAFFNER ENERGY,"HAFFNER ENERGY est une société spécialisée dans la conception, la construction et la commercialisation d'Hynoca, technologie diruptive de production d'hydrogène vert très compétitif. En complément, la technologie permet une décarbonation massive par la production de biochar.",https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/b72bc65a-d5c0-450d-8892-2d099e94451b,https://www.haffner-energy.com/,,,
